fund number,time,return,isreplace
7494.0,201201.0,0.08978,0.0
7494.0,201202.0,0.03735,0.0
7494.0,201203.0,0.02994,0.0
7494.0,201204.0,-0.00947,0.0
7494.0,201205.0,-0.11448,0.0
7494.0,201206.0,0.05204,0.0
7494.0,201207.0,0.00492,0.0
7494.0,201208.0,0.0372,0.0
7494.0,201209.0,0.06112,0.0
7494.0,201210.0,-0.01602,0.0
7494.0,201211.0,0.01067,0.0
7494.0,201212.0,0.03186,0.0
7494.0,201301.0,0.05847,0.0
7494.0,201302.0,0.02275,0.0
7494.0,201303.0,0.02253,0.0
7494.0,201304.0,0.00297,0.0
7494.0,201305.0,0.02243,0.0
7494.0,201306.0,0.00327,0.0
7494.0,201307.0,0.07668,0.0
7494.0,201308.0,-0.02461,0.0
7494.0,201309.0,0.05831,0.0
7494.0,201310.0,0.04011,0.0
7494.0,201311.0,0.04715,0.0
7494.0,201312.0,0.03865,0.0
7495.0,200901.0,-0.06071,0.0
7495.0,200902.0,-0.11384,0.0
7495.0,200903.0,0.09742,0.0
7495.0,200904.0,0.12183,0.0
7495.0,200905.0,0.05101,0.0
7495.0,200906.0,0.00696,0.0
7495.0,200907.0,0.09399,0.0
7495.0,200908.0,0.03968,0.0
7495.0,200909.0,0.0646,0.0
7495.0,200910.0,-0.03494,0.0
7495.0,200911.0,0.04909,0.0
7495.0,200912.0,0.06552,0.0
7495.0,201001.0,-0.02199,0.0
7495.0,201002.0,0.02614,0.0
7495.0,201003.0,0.07707,0.0
7495.0,201004.0,0.04492,0.0
7495.0,201005.0,-0.0751,0.0
7495.0,201006.0,-0.05848,0.0
7495.0,201007.0,0.0513,0.0
7495.0,201008.0,-0.05895,0.0
7495.0,201009.0,0.11729,0.0
7495.0,201010.0,0.04699,0.0
7495.0,201011.0,0.03198,0.0
7495.0,201012.0,0.07592,0.0
7495.0,201101.0,0.00048,0.0
7495.0,201102.0,0.04011,0.0
7495.0,201103.0,0.01249,0.0
7495.0,201104.0,0.01727,0.0
7495.0,201105.0,-0.01049,0.0
7495.0,201106.0,-0.02433,0.0
7495.0,201107.0,-0.02868,0.0
7495.0,201108.0,-0.07819,0.0
7495.0,201109.0,-0.10926,0.0
7495.0,201110.0,0.12834,0.0
7495.0,201111.0,0.00784,0.0
7495.0,201112.0,0.02099,0.0
7495.0,201201.0,0.08706,0.0
7495.0,201202.0,0.03819,0.0
7495.0,201203.0,0.00655,0.0
7495.0,201204.0,-0.01803,0.0
7495.0,201205.0,-0.05861,0.0
7495.0,201206.0,0.04494,0.0
7495.0,201207.0,-0.02409,0.0
7495.0,201208.0,0.03873,0.0
7495.0,201209.0,0.05635,0.0
7495.0,201210.0,-0.01301,0.0
7495.0,201211.0,0.0123,0.0
7495.0,201212.0,0.01873,0.0
7495.0,201301.0,0.05819,0.0
7495.0,201302.0,-0.00255,0.0
7495.0,201303.0,0.04274,0.0
7495.0,201304.0,-0.01008,0.0
7495.0,201305.0,0.02557,0.0
7495.0,201306.0,0.00196,0.0
7495.0,201307.0,0.06485,0.0
7495.0,201308.0,-0.02068,0.0
7495.0,201309.0,0.04914,0.0
7495.0,201310.0,0.01416,0.0
7495.0,201311.0,0.03332,0.0
7495.0,201312.0,0.03147,0.0
7497.0,200901.0,-0.00875,0.0
7497.0,200902.0,-0.10233,0.0
7497.0,200903.0,0.15725,0.0
7497.0,200904.0,0.16159,0.0
7497.0,200905.0,0.07809,0.0
7497.0,200906.0,0.02841,0.0
7497.0,200907.0,0.13745,0.0
