fund number,Month,Return,F1,F2,F3,F4,F5,F6,F7,F8
2708.0,201809.0,-0.2333,-0.8417,-2.9806,-2.4214,-0.1477,-1.1687,-1.6889,-0.07,0.24
2708.0,201810.0,-6.781,-13.4735,-10.9562,-8.7567,-10.028,-7.0165,-8.2994,-1.82,1.27
2708.0,201811.0,1.5886,-1.5719,0.433,-2.0924,2.7689,2.3611,1.4581,-1.4,1.07
2708.0,201812.0,-5.448,-14.791,-13.5017,-13.2842,-9.7363,-10.3906,-13.242,1.73,-1.94
2801.0,201401.0,-5.9661,3.1688,-1.7031,0.0832,-2.6291,-2.1726,-4.2702,1.72,0.26
2801.0,201402.0,4.3259,4.1841,4.1468,4.2589,5.9498,5.1883,4.4915,2.08,-0.28
2801.0,201403.0,2.6261,-2.2949,0.9,1.3472,-1.5496,0.9836,3.884,-3.3,2.65
2801.0,201404.0,0.1347,-6.8028,-4.2106,-3.6091,-1.7946,0.1248,-0.1975,-3.85,-2.12
2801.0,201405.0,0.9415,-1.3404,-0.1702,-0.5012,2.0158,1.9663,1.0761,1.15,0.51
2801.0,201406.0,1.1992,6.385,4.1324,3.7489,3.6299,3.6471,4.1815,0.68,-0.65
2801.0,201407.0,-0.4608,-6.7747,-5.8726,-3.726,-3.3274,-3.1668,-3.9457,-0.24,2.73
2801.0,201408.0,2.8439,4.3266,4.1196,3.4057,5.8073,4.0766,4.5992,0.82,1.53
2801.0,201409.0,-2.5723,-5.8058,-5.3837,-4.6317,-2.9052,-3.8608,-4.4192,0.53,-0.17
2801.0,201410.0,1.3201,4.4862,4.4758,2.1599,3.0324,2.4214,1.5339,0.0,-2.72
2801.0,201411.0,2.2801,0.0513,-0.796,-1.278,2.6369,1.7011,-0.7046,1.05,-3.43
2801.0,201412.0,0.4714,2.2819,3.6142,1.9608,-0.0193,-0.047,0.7699,1.06,-1.06
2801.0,201501.0,-7.2158,-2.746,-4.3387,-3.8753,-1.9822,-3.0606,-4.1574,3.87,-0.47
2801.0,201502.0,5.0929,7.2841,7.0884,4.9184,7.7542,7.496,5.8195,-2.84,3.61
2801.0,201503.0,-3.3399,0.1998,0.2261,0.4395,-0.0826,-0.3752,-1.1619,2.98,-0.16
2801.0,201504.0,1.9648,-0.011,-0.8572,1.0378,-0.4237,0.7573,1.6668,-7.37,4.11
2801.0,201505.0,-0.5316,1.3103,1.5692,-0.5727,1.4721,1.4979,-0.3604,6.01,2.64
2801.0,201506.0,-3.34,1.7725,-0.0268,-0.0875,-1.4133,-2.1367,-2.5019,3.04,-3.51
2801.0,201507.0,-0.622,-2.1415,-3.9329,-5.2759,2.1719,-0.9758,-1.7963,10.28,-5.2
2801.0,201508.0,-6.3978,-7.4915,-4.0004,-1.5925,-6.5035,-4.6158,-5.2071,-2.07,1.64
2801.0,201509.0,-4.1605,-8.1679,-5.4658,-4.8122,-4.1098,-4.6727,-4.9421,5.32,-3.34
2801.0,201510.0,6.124,4.8166,5.4553,4.3989,6.2262,7.2314,5.3212,-3.97,0.88
2801.0,201511.0,0.5844,5.2917,2.0175,2.0833,0.9503,-0.4823,1.5197,2.28,0.02
2801.0,201512.0,-3.0802,-4.8879,-5.0326,-5.1763,-2.2015,-4.226,-5.9517,3.44,1.06
2801.0,201601.0,-7.5758,-12.6937,-9.6057,-7.929,-8.3971,-5.9705,-8.565,1.37,-2.78
2801.0,201602.0,1.2295,-0.778,1.378,-0.5906,1.3759,1.8052,-0.8554,-4.09,-0.74
2801.0,201603.0,7.8543,7.0497,8.2533,8.2204,6.778,9.1568,13.4578,-5.14,1.52
2801.0,201604.0,0.6757,3.767,3.1839,5.2438,0.9051,2.4823,6.4891,-6.23,0.16
2801.0,201605.0,0.4474,0.9958,0.6244,-0.7584,2.4096,0.9323,1.2869,1.94,0.14
2801.0,201606.0,-2.9696,-2.3322,-0.7117,1.7359,-0.8664,-0.6354,-3.1743,4.21,1.54
2801.0,201607.0,3.9786,5.8402,6.0885,6.4018,5.084,3.5835,4.6082,-3.06,4.46
2801.0,201608.0,2.0603,0.9718,2.767,3.4496,0.2997,0.6195,2.1819,-3.11,-0.34
2801.0,201609.0,-1.6474,4.9983,2.5463,1.8764,-0.1066,0.8081,0.6506,-0.55,0.09
2805.0,201401.0,-5.9621,3.1688,-1.7031,0.0832,-2.6291,-2.1726,-4.2702,1.72,0.26
2805.0,201402.0,4.3228,4.1841,4.1468,4.2589,5.9498,5.1883,4.4915,2.08,-0.28
2805.0,201403.0,2.6243,-2.2949,0.9,1.3472,-1.5496,0.9836,3.884,-3.3,2.65
2805.0,201404.0,0.1346,-6.8028,-4.2106,-3.6091,-1.7946,0.1248,-0.1975,-3.85,-2.12
2805.0,201405.0,1.0081,-1.3404,-0.1702,-0.5012,2.0158,1.9663,1.0761,1.15,0.51
2805.0,201406.0,1.1976,6.385,4.1324,3.7489,3.6299,3.6471,4.1815,0.68,-0.65
2805.0,201407.0,-0.4602,-6.7747,-5.8726,-3.726,-3.3274,-3.1668,-3.9457,-0.24,2.73
2805.0,201408.0,2.9062,4.3266,4.1196,3.4057,5.8073,4.0766,4.5992,0.82,1.53
2805.0,201409.0,-2.5674,-5.8058,-5.3837,-4.6317,-2.9052,-3.8608,-4.4192,0.53,-0.17
2805.0,201410.0,1.3175,4.4862,4.4758,2.1599,3.0324,2.4214,1.5339,0.0,-2.72
2805.0,201411.0,2.3407,0.0513,-0.796,-1.278,2.6369,1.7011,-0.7046,1.05,-3.43
2805.0,201412.0,0.4948,2.2819,3.6142,1.9608,-0.0193,-0.047,0.7699,1.06,-1.06
2805.0,201501.0,-7.1429,-2.746,-4.3387,-3.8753,-1.9822,-3.0606,-4.1574,3.87,-0.47
2805.0,201502.0,5.0137,7.2841,7.0884,4.9184,7.7542,7.496,5.8195,-2.84,3.61
2805.0,201503.0,-3.2701,0.1998,0.2261,0.4395,-0.0826,-0.3752,-1.1619,2.98,-0.16
2805.0,201504.0,1.9608,-0.011,-0.8572,1.0378,-0.4237,0.7573,1.6668,-7.37,4.11
2805.0,201505.0,-0.4642,1.3103,1.5692,-0.5727,1.4721,1.4979,-0.3604,6.01,2.64
2805.0,201506.0,-3.3311,1.7725,-0.0268,-0.0875,-1.4133,-2.1367,-2.5019,3.04,-3.51
2805.0,201507.0,-0.6203,-2.1415,-3.9329,-5.2759,2.1719,-0.9758,-1.7963,10.28,-5.2
2805.0,201508.0,-6.38,-7.4915,-4.0004,-1.5925,-6.5035,-4.6158,-5.2071,-2.07,1.64
2805.0,201509.0,-4.1481,-8.1679,-5.4658,-4.8122,-4.1098,-4.6727,-4.9421,5.32,-3.34
2805.0,201510.0,6.1824,4.8166,5.4553,4.3989,6.2262,7.2314,5.3212,-3.97,0.88
2805.0,201511.0,0.5822,5.2917,2.0175,2.0833,0.9503,-0.4823,1.5197,2.28,0.02
2805.0,201512.0,-3.0417,-4.8879,-5.0326,-5.1763,-2.2015,-4.226,-5.9517,3.44,1.06
2805.0,201601.0,-7.5643,-12.6937,-9.6057,-7.929,-8.3971,-5.9705,-8.565,1.37,-2.78
2805.0,201602.0,1.2275,-0.778,1.378,-0.5906,1.3759,1.8052,-0.8554,-4.09,-0.74
2805.0,201603.0,7.9224,7.0497,8.2533,8.2204,6.778,9.1568,13.4578,-5.14,1.52
2805.0,201604.0,0.6742,3.767,3.1839,5.2438,0.9051,2.4823,6.4891,-6.23,0.16
2805.0,201605.0,0.5208,0.9958,0.6244,-0.7584,2.4096,0.9323,1.2869,1.94,0.14
2805.0,201606.0,-3.0348,-2.3322,-0.7117,1.7359,-0.8664,-0.6354,-3.1743,4.21,1.54
2805.0,201607.0,3.9695,5.8402,6.0885,6.4018,5.084,3.5835,4.6082,-3.06,4.46
2805.0,201608.0,2.0558,0.9718,2.767,3.4496,0.2997,0.6195,2.1819,-3.11,-0.34
2805.0,201609.0,-1.5374,4.9983,2.5463,1.8764,-0.1066,0.8081,0.6506,-0.55,0.09
2899.0,201401.0,-2.699,3.1688,-1.7031,0.0832,-2.6291,-2.1726,-4.2702,1.72,0.26
2899.0,201402.0,5.4067,4.1841,4.1468,4.2589,5.9498,5.1883,4.4915,2.08,-0.28
2899.0,201403.0,0.4014,-2.2949,0.9,1.3472,-1.5496,0.9836,3.884,-3.3,2.65
2899.0,201404.0,0.6219,-6.8028,-4.2106,-3.6091,-1.7946,0.1248,-0.1975,-3.85,-2.12
2899.0,201405.0,1.6336,-1.3404,-0.1702,-0.5012,2.0158,1.9663,1.0761,1.15,0.51
2899.0,201406.0,2.6499,6.385,4.1324,3.7489,3.6299,3.6471,4.1815,0.68,-0.65
2899.0,201407.0,-1.989,-6.7747,-5.8726,-3.726,-3.3274,-3.1668,-3.9457,-0.24,2.73
2899.0,201408.0,2.8929,4.3266,4.1196,3.4057,5.8073,4.0766,4.5992,0.82,1.53
2899.0,201409.0,-2.2661,-5.8058,-5.3837,-4.6317,-2.9052,-3.8608,-4.4192,0.53,-0.17
2899.0,201410.0,-0.0429,4.4862,4.4758,2.1599,3.0324,2.4214,1.5339,0.0,-2.72
2899.0,201411.0,1.933,0.0513,-0.796,-1.278,2.6369,1.7011,-0.7046,1.05,-3.43
2899.0,201412.0,-0.7506,2.2819,3.6142,1.9608,-0.0193,-0.047,0.7699,1.06,-1.06
2899.0,201501.0,-3.1799,-2.746,-4.3387,-3.8753,-1.9822,-3.0606,-4.1574,3.87,-0.47
2899.0,201502.0,4.6569,7.2841,7.0884,4.9184,7.7542,7.496,5.8195,-2.84,3.61
2899.0,201503.0,-1.1241,0.1998,0.2261,0.4395,-0.0826,-0.3752,-1.1619,2.98,-0.16
2899.0,201504.0,1.0422,-0.011,-0.8572,1.0378,-0.4237,0.7573,1.6668,-7.37,4.11
2899.0,201505.0,1.1252,1.3103,1.5692,-0.5727,1.4721,1.4979,-0.3604,6.01,2.64
2899.0,201506.0,-2.2253,1.7725,-0.0268,-0.0875,-1.4133,-2.1367,-2.5019,3.04,-3.51
2899.0,201507.0,1.3751,-2.1415,-3.9329,-5.2759,2.1719,-0.9758,-1.7963,10.28,-5.2
2899.0,201508.0,-6.6417,-7.4915,-4.0004,-1.5925,-6.5035,-4.6158,-5.2071,-2.07,1.64
2899.0,201509.0,-3.7575,-8.1679,-5.4658,-4.8122,-4.1098,-4.6727,-4.9421,5.32,-3.34
2899.0,201510.0,5.6741,4.8166,5.4553,4.3989,6.2262,7.2314,5.3212,-3.97,0.88
2899.0,201511.0,-0.9852,5.2917,2.0175,2.0833,0.9503,-0.4823,1.5197,2.28,0.02
2899.0,201512.0,-1.8796,-4.8879,-5.0326,-5.1763,-2.2015,-4.226,-5.9517,3.44,1.06
2899.0,201601.0,-4.773,-12.6937,-9.6057,-7.929,-8.3971,-5.9705,-8.565,1.37,-2.78
2899.0,201602.0,0.7335,-0.778,1.378,-0.5906,1.3759,1.8052,-0.8554,-4.09,-0.74
2899.0,201603.0,7.0995,7.0497,8.2533,8.2204,6.778,9.1568,13.4578,-5.14,1.52
2899.0,201604.0,0.4533,3.767,3.1839,5.2438,0.9051,2.4823,6.4891,-6.23,0.16
2899.0,201605.0,2.0305,0.9958,0.6244,-0.7584,2.4096,0.9323,1.2869,1.94,0.14
