fund number,Beta1,Beta2,Beta3,Beta4,Beta5,Beta6,Beta7,Beta8
4976.0,0.08576,0.12749,0.09819,0.15958,0.16771,0.1419,0.11923,0.10015
4977.0,0.08596,0.12651,0.0986,0.15973,0.1679,0.14194,0.11921,0.10015
4978.0,0.08581,0.12611,0.09891,0.15945,0.16841,0.14181,0.11934,0.10016
4999.0,0.08549,0.12737,0.09859,0.15949,0.16848,0.14138,0.119,0.1002
5002.0,0.08547,0.1278,0.09831,0.15979,0.1679,0.1415,0.11901,0.10021
5031.0,0.08736,0.1156,0.10368,0.19048,0.14655,0.13767,0.12063,0.09803
5032.0,0.08838,0.11693,0.10221,0.18772,0.14744,0.13806,0.12077,0.0985
5033.0,0.08843,0.11692,0.1022,0.18508,0.15033,0.13782,0.12084,0.09839
5043.0,0.08809,0.09201,0.10968,0.2705,0.11555,0.10734,0.11811,0.09872
5044.0,0.08779,0.09187,0.11,0.27098,0.11536,0.10725,0.11808,0.09867
5060.0,0.0879,0.09193,0.11005,0.27036,0.1155,0.10732,0.11822,0.09872
5063.0,0.08762,0.09227,0.10938,0.27102,0.11513,0.1075,0.11834,0.09874
5073.0,0.08809,0.09228,0.10933,0.26983,0.1155,0.10767,0.11849,0.09881
5086.0,0.1101,0.09298,0.12856,0.15938,0.15096,0.12236,0.12981,0.10585
5087.0,0.11225,0.0893,0.13019,0.16487,0.14177,0.12494,0.13237,0.10432
5094.0,0.11273,0.09043,0.12923,0.16306,0.14248,0.12515,0.13196,0.10496
5095.0,0.10944,0.0945,0.13572,0.15066,0.15999,0.12021,0.12296,0.10652
5098.0,0.11006,0.09398,0.12863,0.16129,0.14741,0.12296,0.12989,0.10577
5100.0,0.11084,0.09381,0.12707,0.15885,0.15173,0.12285,0.12948,0.10537
5103.0,0.10951,0.09574,0.12649,0.15742,0.15234,0.12349,0.12995,0.10506
5145.0,0.08878,0.08944,0.11107,0.26492,0.11058,0.11267,0.12584,0.09672
5146.0,0.08572,0.11926,0.10272,0.18166,0.15088,0.13969,0.12248,0.09759
5147.0,0.08622,0.11872,0.10235,0.18265,0.15018,0.13979,0.12241,0.09768
5153.0,0.08621,0.11799,0.10325,0.1829,0.1497,0.13966,0.12274,0.09756
5254.0,0.08761,0.13706,0.1031,0.16535,0.15125,0.1361,0.11606,0.10347
5255.0,0.0877,0.13775,0.10271,0.16619,0.15021,0.13628,0.11587,0.1033
5256.0,0.08745,0.13774,0.10272,0.16621,0.15086,0.13576,0.11585,0.10341
5257.0,0.08733,0.13777,0.10279,0.16611,0.15002,0.13647,0.11599,0.10352
5258.0,0.08789,0.13705,0.1025,0.16602,0.15045,0.13648,0.11622,0.10339
5259.0,0.08758,0.13751,0.1029,0.16614,0.15049,0.13589,0.11605,0.10343
5260.0,0.08745,0.13824,0.10281,0.16563,0.1506,0.13597,0.11586,0.10344
5261.0,0.08722,0.13835,0.1032,0.16608,0.14995,0.13582,0.11593,0.10346
5262.0,0.08776,0.13739,0.1027,0.16598,0.15054,0.13621,0.11595,0.10346
5263.0,0.08825,0.13684,0.10261,0.16527,0.15165,0.13588,0.11605,0.10345
5264.0,0.08763,0.13731,0.10301,0.16629,0.15028,0.13601,0.11597,0.1035
5265.0,0.08717,0.13835,0.10283,0.16548,0.15093,0.13589,0.11598,0.10337
5266.0,0.08771,0.1374,0.10295,0.16562,0.15089,0.13601,0.11593,0.1035
5267.0,0.08773,0.13721,0.103,0.16563,0.15096,0.136,0.11599,0.10348
5268.0,0.12825,0.05001,0.1716,0.15635,0.16642,0.1338,0.09719,0.09637
