fund number,Beta1,Beta2,Beta3,Beta4,Beta5,Beta6,Beta7,Beta8
3618.0,0.12478,0.12555,0.12513,0.1249,0.12479,0.12508,0.12478,0.125
3619.0,0.12483,0.12451,0.12536,0.12556,0.12524,0.12482,0.12488,0.1248
3620.0,0.12502,0.12472,0.12495,0.12555,0.12493,0.12501,0.12511,0.12471
3689.0,0.12482,0.1245,0.12506,0.12605,0.12497,0.12468,0.12523,0.12468
3702.0,0.12476,0.12584,0.12466,0.12537,0.12463,0.125,0.12526,0.12448
3711.0,0.12496,0.12436,0.12518,0.1256,0.12538,0.12465,0.1251,0.12477
3712.0,0.12551,0.12434,0.12454,0.1246,0.12563,0.12578,0.12486,0.12474
3714.0,0.12469,0.12511,0.1246,0.12673,0.12418,0.12484,0.12515,0.12469
3715.0,0.12478,0.12475,0.12494,0.12553,0.12524,0.12505,0.1249,0.12481
3716.0,0.12507,0.12419,0.12506,0.12533,0.12522,0.12507,0.12524,0.12483
3719.0,0.12462,0.12565,0.12519,0.12541,0.12439,0.12525,0.12485,0.12463
3721.0,0.12483,0.12502,0.12471,0.1259,0.12551,0.12426,0.12525,0.12452
3722.0,0.12539,0.12399,0.12494,0.12542,0.12518,0.12515,0.12506,0.12487
3746.0,0.1254,0.12399,0.12494,0.12541,0.1252,0.12514,0.12506,0.12487
3747.0,0.12482,0.12502,0.12471,0.1259,0.12551,0.12426,0.12525,0.12452
3750.0,0.12539,0.12399,0.12494,0.12542,0.12517,0.12515,0.12506,0.12487
3753.0,0.12483,0.12501,0.12471,0.1259,0.12552,0.12426,0.12525,0.12452
3790.0,0.12533,0.12438,0.12488,0.12524,0.12553,0.12475,0.12533,0.12456
3791.0,0.12534,0.12436,0.12488,0.12523,0.12555,0.12473,0.12534,0.12456
3792.0,0.12534,0.12437,0.12489,0.12524,0.12553,0.12475,0.12534,0.12456
3920.0,0.12531,0.1241,0.1249,0.12547,0.1252,0.12507,0.12512,0.12484
3932.0,0.12531,0.12411,0.12489,0.12547,0.1252,0.12507,0.12512,0.12484
3938.0,0.1253,0.12411,0.12489,0.12547,0.12522,0.12505,0.12512,0.12484
3944.0,0.1253,0.12407,0.12492,0.1255,0.12518,0.12507,0.12512,0.12483
3946.0,0.12543,0.12349,0.12529,0.12558,0.12548,0.12497,0.12523,0.12454
3957.0,0.12478,0.12494,0.12453,0.12592,0.12492,0.12501,0.1248,0.12512
4068.0,0.12511,0.12441,0.12479,0.12552,0.12517,0.12509,0.12505,0.12486
4069.0,0.12497,0.12466,0.12476,0.12548,0.12536,0.12491,0.12499,0.12488
4071.0,0.12511,0.12442,0.12478,0.12552,0.12517,0.12508,0.12505,0.12486
4072.0,0.12511,0.12442,0.12478,0.12552,0.12518,0.12508,0.12505,0.12486
4266.0,0.12527,0.12378,0.12506,0.12587,0.12508,0.12507,0.12498,0.12489
4267.0,0.12527,0.12378,0.12506,0.12587,0.12508,0.12507,0.12498,0.12489
4268.0,0.12527,0.12378,0.12506,0.12587,0.12508,0.12507,0.12498,0.12489
4269.0,0.12527,0.12378,0.12506,0.12587,0.12508,0.12507,0.12498,0.12489
4270.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
4281.0,0.12494,0.12418,0.12524,0.12606,0.12482,0.12504,0.1249,0.12482
4291.0,0.12494,0.12419,0.12524,0.12606,0.12482,0.12504,0.1249,0.12482
4301.0,0.12494,0.12419,0.12524,0.12606,0.12482,0.12504,0.1249,0.12482
4307.0,0.12501,0.12494,0.12501,0.12504,0.12515,0.12516,0.12445,0.12523
4308.0,0.12501,0.12494,0.12501,0.12504,0.12515,0.12517,0.12445,0.12524
4309.0,0.12501,0.12494,0.12501,0.12504,0.12515,0.12517,0.12445,0.12524
4310.0,0.12501,0.12494,0.12501,0.12504,0.12515,0.12517,0.12445,0.12524
4314.0,0.12494,0.12419,0.12524,0.12606,0.12481,0.12504,0.1249,0.12482
4334.0,0.12534,0.1238,0.12495,0.12579,0.12521,0.125,0.12509,0.12482
4335.0,0.12535,0.12379,0.12495,0.12578,0.12523,0.12499,0.12509,0.12482
4336.0,0.12534,0.1238,0.12495,0.12578,0.12523,0.12498,0.12509,0.12482
