fund number,Beta1,Beta2,Beta3,Beta4,Beta5,Beta6,Beta7,Beta8
5002.0,0.12452,0.12524,0.12468,0.12515,0.12514,0.12535,0.12506,0.12486
5031.0,0.12463,0.12513,0.12474,0.12508,0.12534,0.12516,0.12503,0.12488
5032.0,0.12464,0.12512,0.12474,0.12508,0.12535,0.12516,0.12504,0.12488
5033.0,0.1246,0.12513,0.12475,0.12513,0.12532,0.12515,0.12503,0.12489
5043.0,0.12457,0.125,0.12482,0.12616,0.12471,0.12482,0.12495,0.12496
5044.0,0.12418,0.1254,0.12479,0.12618,0.12472,0.12476,0.1249,0.12507
5060.0,0.12456,0.125,0.12483,0.12619,0.1247,0.12482,0.12495,0.12496
5063.0,0.12455,0.125,0.12483,0.12621,0.12468,0.12482,0.12494,0.12496
5073.0,0.12457,0.125,0.12482,0.12618,0.12471,0.12482,0.12495,0.12496
5086.0,0.12467,0.12498,0.12487,0.12554,0.12517,0.12487,0.12497,0.12493
5087.0,0.12468,0.125,0.12486,0.12549,0.12519,0.12488,0.12498,0.12492
5094.0,0.1247,0.125,0.12485,0.12545,0.12524,0.12486,0.12498,0.12492
5098.0,0.12467,0.12502,0.12485,0.12548,0.1252,0.12487,0.12498,0.12493
5100.0,0.12468,0.125,0.12486,0.1255,0.12519,0.12487,0.12496,0.12494
5103.0,0.12467,0.125,0.12487,0.12552,0.12517,0.12487,0.12497,0.12493
5145.0,0.12457,0.12501,0.12482,0.12617,0.12471,0.12482,0.12495,0.12496
5146.0,0.1246,0.12513,0.12475,0.12515,0.1253,0.12516,0.12503,0.12489
5147.0,0.1246,0.12511,0.12476,0.12516,0.12529,0.12516,0.12503,0.12488
5153.0,0.12462,0.12511,0.12476,0.12512,0.12532,0.12515,0.12503,0.12488
5254.0,0.1249,0.12485,0.12475,0.12493,0.12541,0.12525,0.12508,0.12483
5255.0,0.1249,0.12485,0.12475,0.12493,0.12541,0.12525,0.12508,0.12483
