fund number,Beta1,Beta2,Beta3,Beta4,Beta5,Beta6,Beta7,Beta8
4566.0,0.11605,0.05561,0.14999,0.14778,0.12058,0.23656,0.0882,0.08523
4567.0,0.11535,0.05537,0.14941,0.14821,0.11986,0.2381,0.08844,0.08526
4568.0,0.11601,0.05574,0.14912,0.1474,0.12132,0.23698,0.08827,0.08516
4569.0,0.11612,0.05538,0.15046,0.14828,0.1206,0.23575,0.08825,0.08517
4570.0,0.11594,0.05554,0.14973,0.14782,0.12046,0.23706,0.08826,0.0852
4682.0,0.05703,0.12226,0.12663,0.1412,0.14998,0.17828,0.12837,0.09627
4700.0,0.12306,0.11386,0.08798,0.08028,0.27402,0.12384,0.10203,0.09492
4732.0,0.10064,0.09522,0.12912,0.13499,0.18335,0.15183,0.10455,0.1003
4738.0,0.08933,0.09351,0.12775,0.15433,0.15684,0.16652,0.10941,0.1023
4777.0,0.10073,0.09503,0.1289,0.1343,0.18432,0.15183,0.10459,0.1003
4781.0,0.10032,0.09523,0.12911,0.13436,0.18479,0.15104,0.10469,0.10045
4908.0,0.09053,0.11785,0.12139,0.20407,0.07131,0.19434,0.09563,0.10489
4909.0,0.09067,0.11656,0.12209,0.20197,0.07236,0.19501,0.09639,0.10495
4911.0,0.07002,0.12253,0.11666,0.22585,0.06093,0.20289,0.09803,0.10309
4915.0,0.09067,0.11253,0.13097,0.15756,0.14289,0.16208,0.10277,0.10053
4917.0,0.09082,0.11048,0.13265,0.15933,0.14315,0.16147,0.10256,0.09954
4918.0,0.09914,0.12467,0.11144,0.14215,0.13733,0.18416,0.09668,0.10442
4919.0,0.0901,0.11806,0.12204,0.20062,0.07356,0.19353,0.09663,0.10547
4921.0,0.09101,0.11197,0.13256,0.15609,0.14505,0.16079,0.10275,0.09978
4924.0,0.0896,0.11666,0.12375,0.20598,0.07163,0.19125,0.09596,0.10516
4925.0,0.08961,0.11143,0.13247,0.16014,0.14056,0.16314,0.10287,0.09978
4926.0,0.09058,0.1107,0.13316,0.15725,0.14373,0.16131,0.10318,0.10008
4927.0,0.09013,0.11077,0.13237,0.15988,0.14111,0.16344,0.10281,0.09948
4928.0,0.09075,0.11484,0.12305,0.2021,0.07206,0.19509,0.0966,0.10552
4944.0,0.10204,0.09415,0.11106,0.20669,0.12107,0.13175,0.1348,0.09843
4945.0,0.1087,0.10183,0.10787,0.18569,0.13004,0.1291,0.13156,0.10522
4954.0,0.11374,0.09877,0.10514,0.1928,0.11621,0.14168,0.12579,0.10586
4955.0,0.11312,0.10071,0.10526,0.19029,0.11791,0.14118,0.12591,0.10563
4956.0,0.11339,0.0999,0.10538,0.1924,0.11658,0.14121,0.12567,0.10548
4957.0,0.11332,0.09962,0.10563,0.19225,0.11742,0.14024,0.12571,0.10582
4958.0,0.11328,0.10605,0.1085,0.17629,0.12951,0.13521,0.12349,0.10767
4959.0,0.11325,0.1062,0.10758,0.17615,0.12891,0.13642,0.12367,0.1078
4960.0,0.11682,0.10059,0.10768,0.18731,0.11803,0.13727,0.12458,0.10771
4961.0,0.11305,0.10611,0.10763,0.17576,0.12901,0.13668,0.12392,0.10783
4976.0,0.10876,0.10156,0.11518,0.15764,0.12558,0.17832,0.11345,0.09949
4977.0,0.10892,0.10161,0.11507,0.15748,0.12617,0.17767,0.11337,0.09972
4978.0,0.10905,0.10174,0.11505,0.15695,0.1263,0.17775,0.11345,0.0997
4999.0,0.10898,0.09989,0.11548,0.15935,0.12338,0.17955,0.11369,0.09967
5002.0,0.10919,0.10132,0.11516,0.15724,0.12598,0.17814,0.1133,0.09966
5031.0,0.09165,0.10002,0.12506,0.21509,0.09673,0.15987,0.11648,0.09509
5032.0,0.09231,0.09933,0.12453,0.21516,0.09729,0.15978,0.11621,0.09539
5033.0,0.09183,0.09875,0.12505,0.21533,0.09667,0.16062,0.11645,0.0953
5043.0,0.09862,0.06831,0.101,0.33448,0.08805,0.10475,0.1142,0.09059
5044.0,0.09839,0.06822,0.10095,0.33527,0.08771,0.10474,0.11418,0.09054
5060.0,0.09531,0.06749,0.1025,0.33494,0.08877,0.10671,0.11528,0.089
5063.0,0.09518,0.06718,0.10285,0.3356,0.08861,0.10651,0.11517,0.08889
5073.0,0.09857,0.06833,0.10091,0.33521,0.08766,0.10475,0.11405,0.09054
5086.0,0.11477,0.1019,0.11086,0.17002,0.14875,0.12378,0.12804,0.10188
5087.0,0.10169,0.10236,0.10746,0.18454,0.13073,0.13254,0.13622,0.10446
5094.0,0.1124,0.09584,0.10841,0.18783,0.12899,0.12959,0.13246,0.10447
5095.0,0.13625,0.10055,0.10873,0.15961,0.12293,0.14838,0.13092,0.09262
5098.0,0.1144,0.10063,0.11005,0.17237,0.14756,0.12435,0.12826,0.10237
5100.0,0.11329,0.10209,0.11182,0.17149,0.15018,0.12134,0.12788,0.10192
5103.0,0.1147,0.10098,0.11167,0.17017,0.151,0.12152,0.12778,0.10219
5145.0,0.07985,0.06629,0.07982,0.41683,0.06024,0.1035,0.10943,0.08405
5146.0,0.07577,0.11215,0.12172,0.21433,0.09852,0.16249,0.12001,0.09502
5147.0,0.07479,0.1127,0.12146,0.21692,0.09727,0.16238,0.11972,0.09476
5153.0,0.07549,0.11123,0.12251,0.21599,0.09755,0.16255,0.11996,0.09472
5254.0,0.09101,0.13428,0.11662,0.16898,0.13979,0.13769,0.11027,0.10135
5255.0,0.09138,0.13362,0.11678,0.16836,0.14049,0.13775,0.11022,0.1014
5256.0,0.09118,0.1339,0.1167,0.16806,0.14073,0.13774,0.11029,0.1014
5257.0,0.09129,0.1338,0.11663,0.16817,0.1405,0.13808,0.11022,0.1013
5258.0,0.09139,0.13426,0.11652,0.16763,0.14087,0.13776,0.11019,0.10138
5259.0,0.09174,0.13248,0.11709,0.16859,0.14061,0.1378,0.11023,0.10147
5260.0,0.09179,0.13315,0.11662,0.16842,0.14033,0.13802,0.11011,0.10156
5261.0,0.09079,0.13389,0.11697,0.16898,0.14033,0.13734,0.11031,0.10138
5262.0,0.09154,0.13304,0.11667,0.1681,0.14078,0.13814,0.11019,0.10155
5263.0,0.09147,0.13257,0.11723,0.16797,0.14113,0.13794,0.11032,0.10136
5264.0,0.0914,0.13354,0.11677,0.16833,0.14073,0.13764,0.11018,0.1014
5265.0,0.0914,0.13341,0.11699,0.16816,0.14085,0.13756,0.1102,0.10143
5266.0,0.09123,0.13342,0.11687,0.16819,0.14077,0.13782,0.11031,0.1014
5267.0,0.0912,0.134,0.11654,0.16856,0.14011,0.13797,0.11033,0.10128
5268.0,0.10116,0.11704,0.08192,0.14457,0.12953,0.19439,0.12202,0.10938
5270.0,0.14469,0.0727,0.0799,0.16197,0.14922,0.16316,0.12735,0.10101
5277.0,0.09139,0.12027,0.12306,0.13715,0.21971,0.09363,0.10893,0.10586
5286.0,0.08907,0.12374,0.11044,0.12638,0.13044,0.15633,0.14569,0.11791
5307.0,0.13948,0.1283,0.13004,0.12623,0.12436,0.12291,0.11107,0.1176
5361.0,0.13219,0.10905,0.14057,0.10141,0.11879,0.1335,0.09247,0.17201
5427.0,0.13976,0.13314,0.12293,0.12167,0.1368,0.12823,0.11366,0.10381
5428.0,0.1313,0.12691,0.12454,0.12579,0.12254,0.12457,0.12147,0.12289
5429.0,0.13738,0.12481,0.12898,0.13408,0.12315,0.12175,0.10614,0.1237
5449.0,0.09822,0.26368,0.03599,0.11669,0.23801,0.05941,0.11061,0.07739
5450.0,0.11509,0.13559,0.08607,0.31414,0.02076,0.1174,0.11258,0.09836
5451.0,0.09154,0.39923,0.05568,0.06705,0.17546,0.05984,0.06164,0.08958
5455.0,0.01856,0.01568,0.03765,0.02032,0.85111,0.00374,0.01515,0.03779
5617.0,0.11531,0.1424,0.12824,0.14659,0.12364,0.1227,0.11114,0.10997
5655.0,0.11664,0.11831,0.12272,0.14126,0.12723,0.12237,0.11182,0.13964
5657.0,0.25955,0.06049,0.02902,0.04578,0.04976,0.26765,0.19517,0.09259
5702.0,0.13495,9e-05,0.08578,0.00441,0.72268,0.00286,0.00838,0.04085
5726.0,0.12893,0.12281,0.1858,0.09151,0.11499,0.16278,0.11983,0.07335
5736.0,0.11061,0.10864,0.15635,0.13846,0.13977,0.12386,0.10237,0.11995
5737.0,0.03034,0.42903,0.03309,0.11346,0.18369,0.04158,0.05339,0.11541
5791.0,0.04187,0.13859,0.11285,0.08512,0.1398,0.2542,0.14018,0.08739
5801.0,0.12798,0.11441,0.14179,0.13378,0.14431,0.13473,0.11638,0.08662
5802.0,0.0555,0.12666,0.15256,0.19887,0.08119,0.22017,0.09679,0.06826
5806.0,0.14643,0.09906,0.07784,0.196,0.12254,0.13205,0.11834,0.10774
5820.0,0.21929,0.04984,0.09139,0.27393,0.06998,0.11082,0.09272,0.09204
5821.0,0.0695,0.09849,0.06045,0.28279,0.2043,0.06142,0.12848,0.09456
5843.0,0.08092,0.15388,0.07151,0.21083,0.12609,0.13055,0.12053,0.10569
5844.0,0.11622,0.08284,0.11927,0.20948,0.18232,0.05902,0.10681,0.12405
5994.0,0.13328,0.19961,0.15965,0.09328,0.08889,0.09861,0.13424,0.09245
6030.0,0.1108,0.13426,0.07773,0.10654,0.12727,0.14776,0.15231,0.14333
6032.0,0.0848,0.08587,0.12626,0.17896,0.13408,0.15919,0.11612,0.11472
6037.0,0.12984,0.12365,0.10909,0.12949,0.13181,0.13279,0.12502,0.1183
6039.0,0.13261,0.12839,0.12592,0.12358,0.12608,0.12774,0.12415,0.11152
6045.0,0.12828,0.12781,0.12905,0.1248,0.12644,0.12702,0.12237,0.11422
6076.0,0.08895,0.07811,0.17191,0.12468,0.15612,0.25797,0.07427,0.048
6077.0,0.06294,0.21045,0.05171,0.11259,0.14634,0.20357,0.11199,0.10041
6078.0,0.12972,0.12775,0.12458,0.12665,0.12481,0.12048,0.1151,0.1309
6079.0,0.16004,0.08135,0.10443,0.14176,0.14264,0.14674,0.12338,0.09966
6080.0,0.1285,0.12674,0.12917,0.12325,0.1232,0.12461,0.12207,0.12247
6103.0,0.1377,0.0276,0.03582,0.00763,0.64956,0.02832,0.05243,0.06094
6112.0,0.09465,0.14103,0.17603,0.16347,0.09127,0.10467,0.11671,0.11217
6113.0,0.05991,0.31767,0.07166,0.16185,0.11457,0.12186,0.05372,0.09876
6114.0,0.07878,0.0552,0.12832,0.31767,0.18404,0.0135,0.13731,0.08517
6115.0,0.1035,0.08302,0.1114,0.11688,0.17281,0.23943,0.11205,0.0609
6259.0,0.12084,0.13195,0.11185,0.14973,0.13919,0.13603,0.11515,0.09526
6260.0,0.11588,0.11517,0.08474,0.17729,0.17791,0.12023,0.11023,0.09855
6380.0,0.39782,0.08984,0.04236,0.06096,0.15185,0.09475,0.04481,0.11762
6381.0,0.06542,0.18022,0.20026,0.07011,0.13064,0.15955,0.07417,0.11963
6382.0,0.15841,0.1394,0.05932,0.06639,0.24026,0.12371,0.11004,0.10247
6383.0,0.09869,0.11567,0.12231,0.11374,0.20032,0.13606,0.1123,0.10092
6384.0,0.00919,0.35984,0.09021,0.00764,0.47303,0.0061,0.01844,0.03553
6444.0,0.00066,0.92176,0.00145,0.00221,0.03834,0.02619,0.00375,0.00563
6445.0,0.11117,0.1197,0.07255,0.09039,0.15328,0.13684,0.21451,0.10157
6446.0,0.05786,0.07532,0.0981,0.23271,0.02818,0.37174,0.08856,0.04753
6447.0,0.12027,0.10814,0.07378,0.16236,0.05491,0.26739,0.09064,0.12251
6448.0,0.08311,0.06656,0.16059,0.15176,0.14951,0.17188,0.12361,0.09299
6586.0,0.11795,0.1123,0.10556,0.11681,0.15889,0.18375,0.13594,0.0688
