fund number,Beta1,Beta2,Beta3,Beta4,Beta5,Beta6,Beta7,Beta8
4514.0,0.13467,0.04885,0.11378,0.22422,0.10207,0.13146,0.15309,0.09186
4515.0,0.13493,0.04903,0.11368,0.22339,0.10332,0.1306,0.15325,0.09178
4516.0,0.13493,0.04898,0.11359,0.22349,0.10275,0.13115,0.15324,0.09187
4517.0,0.11293,0.06669,0.12086,0.22653,0.12334,0.10682,0.14604,0.0968
4518.0,0.07337,0.11326,0.09233,0.30778,0.07627,0.09656,0.09938,0.14106
4571.0,0.11092,0.04355,0.1392,0.25982,0.10164,0.12479,0.08591,0.13418
4572.0,0.11195,0.04229,0.14,0.25781,0.10161,0.12503,0.08613,0.13518
4573.0,0.11056,0.04408,0.13507,0.26578,0.09838,0.12703,0.08613,0.13296
4574.0,0.10959,0.04541,0.13355,0.26639,0.09818,0.12711,0.08659,0.13317
4575.0,0.1108,0.0445,0.13554,0.26113,0.10154,0.12636,0.0864,0.13373
4576.0,0.11028,0.04362,0.13575,0.26649,0.09842,0.1267,0.08593,0.13282
4584.0,0.10799,0.03667,0.08852,0.44466,0.03441,0.13048,0.08465,0.07262
4585.0,0.10712,0.03818,0.09008,0.44139,0.03551,0.12969,0.0848,0.07322
4586.0,0.10932,0.0362,0.08909,0.44331,0.03487,0.12926,0.08495,0.073
4587.0,0.10719,0.03866,0.08905,0.44132,0.03507,0.13024,0.08519,0.07327
4588.0,0.10603,0.03761,0.08899,0.44583,0.03338,0.13147,0.08371,0.07297
4589.0,0.1084,0.03696,0.08856,0.44421,0.03514,0.12882,0.08518,0.07273
4636.0,0.16874,0.05038,0.09776,0.18021,0.15163,0.11546,0.13379,0.10202
4637.0,0.12959,0.03401,0.10232,0.13741,0.32413,0.07554,0.09655,0.10046
4638.0,0.12936,0.03405,0.10201,0.13333,0.32887,0.07565,0.09635,0.10038
4639.0,0.12926,0.03489,0.10202,0.1365,0.32341,0.07628,0.09694,0.10069
4640.0,0.12944,0.0338,0.10076,0.13405,0.32935,0.07531,0.09683,0.10046
4641.0,0.16818,0.05084,0.09812,0.18085,0.15078,0.11554,0.13368,0.102
4642.0,0.13003,0.08254,0.08514,0.12249,0.1943,0.12696,0.11273,0.14581
4643.0,0.16055,0.04933,0.09926,0.19341,0.13461,0.12233,0.14033,0.10017
4647.0,0.1602,0.05035,0.09801,0.19256,0.13699,0.12112,0.14084,0.09993
4695.0,0.1481,0.04795,0.11284,0.27088,0.07331,0.13133,0.13591,0.07969
4715.0,0.14131,0.15168,0.06348,0.18387,0.07346,0.16175,0.14256,0.08189
4717.0,0.11592,0.12112,0.10815,0.17321,0.11349,0.14617,0.11812,0.10383
4718.0,0.11612,0.12124,0.10814,0.17276,0.11381,0.14615,0.11806,0.10373
4719.0,0.11617,0.12076,0.10837,0.17279,0.1137,0.14635,0.11811,0.10375
4720.0,0.11585,0.12165,0.10798,0.17305,0.11381,0.14578,0.11808,0.10379
4721.0,0.11604,0.12098,0.10823,0.17307,0.11358,0.14625,0.11807,0.10379
